Gene	YQ1	YQ2	YQ3	YQ4	YW2	YW3	YW4	YW5
FEX_0008448	2.00	7.02	3.00	13.18	10.06	14.08	8.16	7.03
FEX_0008449	16.00	18.00	15.00	10.00	42.00	13.00	19.00	29.00
FEX_0008450	31.00	102.00	37.00	57.00	106.00	54.00	107.00	100.00
FEX_0008451	741.84	1167.63	775.02	1278.72	1981.41	1128.97	864.59	495.11
FEX_0008452	440.04	475.98	290.63	324.82	406.84	508.03	721.36	151.73
FEX_0008453	17.12	19.39	3.35	9.46	2.75	0.00	8.05	10.17
FEX_0008454	4055.00	4194.00	1447.00	5459.00	822.00	2908.00	804.00	199.00
FEX_0008455	1.00	6.00	6.00	3.00	2.00	15.00	12.00	12.00
FEX_0008456	711.54	683.72	501.73	470.10	389.50	628.41	305.99	408.59
FEX_0008457	303.55	471.82	249.31	299.05	610.95	315.10	384.43	696.34
FEX_0008458	1024.16	1223.69	897.91	1322.42	1903.90	2449.35	1869.33	1928.16
FEX_0008459	0.00	0.00	0.00	2.42	2.70	0.00	0.00	1.95
FEX_0008460	4417.25	4906.47	696.66	3754.75	312.14	4333.96	3413.78	115.24
FEX_0008461	134.75	239.53	88.34	247.25	448.86	129.04	103.22	416.76
FEX_0008462	20459.16	18683.98	12467.00	17232.80	12411.31	12965.43	10540.54	7065.14
FEX_0008463	1207.84	1144.02	1342.00	991.20	1168.69	1512.57	2961.46	697.86
FEX_0008464	134.03	69.94	28.58	57.53	67.42	76.84	291.42	16.88
FEX_0008465	527.67	792.57	568.22	736.41	929.35	789.71	874.80	232.85
FEX_0008466	220.05	425.28	48.49	0.00	49.98	147.39	102.68	121.79
FEX_0008467	180.61	115.93	400.45	824.77	1455.81	321.11	239.73	359.72
FEX_0008468	16.69	44.41	8.32	16.27	12.88	32.89	33.91	16.68
FEX_0008469	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.36
FEX_0008471	1.00	2.00	1.18	0.00	0.00	0.00	1.21	0.00
FEX_0008472	437.93	505.62	182.20	276.21	241.26	218.17	99.83	207.73
FEX_0008473	65.07	27.38	16.80	23.79	10.74	31.83	5.17	4.27
FEX_0008474	19.22	31.37	188.72	25.83	71.25	14.83	22.99	61.47
FEX_0008475	990.78	808.63	996.28	887.17	841.75	868.17	868.01	151.53
FEX_0008476	105.01	141.44	165.00	196.00	193.17	152.10	112.09	37.27
FEX_0008477	161.99	277.56	171.00	219.00	214.83	193.90	165.91	155.73
FEX_0008478	144.55	297.19	151.86	288.02	291.88	97.96	137.39	271.49
FEX_0008479	2149.26	2512.59	1075.13	2018.86	1147.29	1483.82	414.61	988.60
FEX_0008480	59.19	99.22	55.00	130.12	31.84	39.22	0.00	36.91
FEX_0008481	677.31	792.53	656.25	942.55	1813.44	904.30	1414.58	2921.88
FEX_0008482	237.39	204.31	132.25	174.74	208.94	285.97	351.74	38.75
FEX_0008483	48.69	58.73	56.86	62.35	73.40	22.05	26.62	49.25
FEX_0008484	307.00	399.00	170.00	291.00	297.00	293.00	223.00	201.00
FEX_0008485	2397.00	1155.00	779.00	1774.00	1446.00	977.00	1132.00	593.00
FEX_0008486	128.00	558.00	116.00	515.00	764.00	231.00	369.00	194.00
FEX_0008487	6.00	0.00	6.00	7.00	0.00	4.00	3.00	7.00
FEX_0008489	817.23	928.24	700.16	1040.15	1557.15	520.11	644.78	695.20
FEX_0008490	0.00	0.00	0.00	0.00	0.00	5.00	1.00	0.00
FEX_0008491	137.24	456.82	77.94	257.77	769.02	270.93	178.86	394.00
FEX_0008492	27.76	3.18	6.94	27.23	5.98	22.07	30.34	0.00
FEX_0008493	0.00	0.00	0.12	0.00	0.00	0.00	5.80	1.00
FEX_0008494	5.23	3.00	4.00	3.00	3.00	5.00	6.05	4.06
FEX_0008495	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0008496	0.00	0.00	4.00	1.00	0.00	3.00	0.00	0.00
FEX_0008497	3.90	0.00	0.00	2.98	0.00	2.07	2.14	0.00
FEX_0008499	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0008500	1.09	0.00	0.00	1.09	0.00	0.00	1.00	0.00
FEX_0008501	1.00	0.00	0.00	2.00	1.00	1.00	0.00	1.00
FEX_0008503	0.00	0.00	1.00	0.00	1.00	0.00	2.00	0.00
FEX_0008504	1.00	3.00	0.00	7.00	0.00	5.00	8.00	6.00
FEX_0008505	7.00	6.96	8.00	9.01	13.01	12.75	11.93	3.00
FEX_0008506	1174.23	1155.61	476.43	1004.20	699.62	617.44	370.38	782.06
FEX_0008507	9.58	6.71	22.52	14.50	7.23	35.61	20.34	9.86
FEX_0008508	8.04	6.17	2.04	9.99	1.00	8.04	20.79	3.00
FEX_0008509	256.82	182.86	239.25	202.19	105.48	231.93	429.42	18.16
FEX_0008510	0.00	1.00	2.00	0.00	0.00	1.00	0.00	0.00
FEX_0008511	0.00	1.00	1.00	5.01	0.00	2.01	4.00	1.00
FEX_0008512	1.09	1.00	0.00	4.38	0.00	5.00	1.00	0.00
FEX_0008514	1.75	0.00	1.00	0.00	0.00	0.00	1.49	1.00
FEX_0008515	2.00	0.00	0.00	1.04	0.00	2.00	0.00	2.22
FEX_0008516	1.38	0.00	2.00	4.00	0.00	6.00	6.00	0.00
FEX_0008517	1.00	11.38	5.00	17.66	2.00	16.00	1.00	13.08
FEX_0008518	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0008519	2.00	0.00	7.00	4.00	3.00	15.00	2.00	10.00
FEX_0008520	502.76	653.14	525.13	730.99	890.04	909.30	1720.28	190.74
FEX_0008521	4.00	7.00	17.31	12.00	7.00	3.00	8.00	10.00
FEX_0008522	0.00	2.00	2.00	3.00	0.00	0.00	0.00	0.00
FEX_0008523	57.39	33.80	29.61	25.47	38.25	110.36	109.54	38.17
FEX_0008524	5371.05	6489.34	2989.56	5417.55	4251.65	2305.36	1547.81	2351.99
FEX_0008525	374.00	464.00	345.00	371.00	646.00	766.00	405.00	762.00
FEX_0008526	32.00	46.00	31.00	33.00	56.00	43.00	14.00	61.00
FEX_0008527	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0008528	468.65	722.50	506.00	638.66	1219.87	953.00	661.00	883.82
FEX_0008529	442.41	374.06	399.42	323.18	438.42	500.94	463.12	184.38
FEX_0008530	181.59	139.94	178.58	188.82	167.58	194.06	127.88	118.62
FEX_0008531	2.00	1.00	0.00	2.00	0.00	3.00	3.00	1.00
FEX_0008532	410.00	694.00	582.00	519.00	1027.00	822.00	754.00	1157.00
FEX_0008533	13.00	14.00	37.00	22.00	33.00	23.00	15.00	24.00
FEX_0008534	88.00	764.00	67.00	499.00	822.00	827.00	480.00	692.00
FEX_0008535	357.38	570.27	379.29	536.65	797.24	478.88	401.17	393.69
FEX_0008536	700.62	762.73	768.71	587.35	772.76	1188.12	1157.83	215.31
FEX_0008537	329.86	422.98	267.22	364.17	437.02	272.90	355.97	91.69
FEX_0008538	11496.00	12297.00	4125.00	8011.00	4923.00	4058.00	3755.00	2622.00
FEX_0008539	194.00	374.00	229.00	369.00	475.00	158.00	195.00	193.00
FEX_0008540	876.00	1153.00	415.00	648.00	929.00	698.00	374.00	828.00
FEX_0008541	3346.93	3129.73	3171.96	3046.97	2530.00	4406.98	4070.76	834.77
FEX_0008542	1.01	3.09	2.02	0.00	0.00	1.02	4.11	1.23
FEX_0008543	5.91	12.39	6.90	4.32	5.29	21.87	5.03	21.14
FEX_0008544	2085.64	2906.09	1455.61	2337.35	3186.17	1787.11	1414.48	2051.57
FEX_0008545	407.70	505.35	298.44	424.42	890.76	566.01	461.35	354.58
FEX_0008546	626.70	495.53	508.74	543.33	511.18	629.79	723.85	132.48
FEX_0008547	411.57	365.67	439.49	471.94	461.68	529.73	989.04	103.03
FEX_0008548	939.43	751.71	793.51	926.33	1006.92	957.55	1365.39	342.69
FEX_0008549	247.22	242.94	250.89	213.00	222.21	354.46	582.15	47.52
FEX_0008550	227.78	232.67	240.18	243.83	200.20	375.24	546.52	61.78
FEX_0008551	99.00	56.00	18.00	17.00	18.00	8.00	19.00	28.00
